response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
294.7570,0.0732,0.0700,0.0057,294.6688,0.0001,200,0.0173
295.2257,0.0782,0.0378,0.0001,295.1447,0.0002,200,0.0173
295.7046,0.0821,0.0599,0.0027,295.6197,0.0001,200,0.0170
296.1598,0.0621,0.0597,0.0029,296.0749,0.0001,200,0.0173
296.5724,0.0774,0.0376,0.0009,296.4911,0.0001,200,0.0174
297.0471,0.0618,0.0599,0.0026,296.9625,0.0002,200,0.0174
297.6013,0.0779,0.0377,0.0002,297.5207,0.0001,200,0.0175
298.1595,0.0617,0.0599,0.0026,298.0751,0.0001,200,0.0174
298.7465,0.0775,0.0378,0.0009,298.6655,0.0001,200,0.0175
299.1586,0.0627,0.0599,0.0057,299.0699,0.0002,200,0.0173
299.6499,0.0626,0.0599,0.0057,299.5612,0.0001,200,0.0173
300.1945,0.0776,0.0380,0.0002,300.1143,0.0001,200,0.0176
300.7399,0.0622,0.0600,0.0019,300.6555,0.0001,200,0.0175
301.3289,0.0776,0.0380,0.0008,301.2480,0.0001,200,0.0177
301.9080,0.0621,0.0600,0.0019,301.8236,0.0001,200,0.0175
302.4159,0.0621,0.0601,0.0019,302.3316,0.0001,200,0.0175
302.9320,0.0765,0.0380,0.0003,302.8523,0.0001,200,0.0173
303.3961,0.0621,0.0601,0.0019,303.3111,0.0001,200,0.0168
303.8506,0.0748,0.0348,0.0001,303.7705,0.0001,200,0.0180
304.2914,0.0620,0.0601,0.0018,304.2071,0.0001,200,0.0175
304.8513,0.0780,0.0379,0.0002,304.7704,0.0002,200,0.0173
305.3039,0.0624,0.0600,0.0053,305.2158,0.0001,200,0.0173
305.7088,0.0772,0.0378,0.0002,305.6277,0.0002,200,0.0168
306.2562,0.0618,0.0602,0.0017,306.1719,0.0002,200,0.0172
306.7612,0.0773,0.0386,0.0003,306.6811,0.0002,200,0.0173
307.2570,0.0620,0.0601,0.0018,307.1721,0.0001,200,0.0168
307.7190,0.0776,0.0376,0.0001,307.6385,0.0001,200,0.0175
308.2666,0.0624,0.0600,0.0053,308.1785,0.0001,200,0.0173
308.7210,0.0771,0.0379,0.0002,308.6407,0.0001,200,0.0172
309.1644,0.0618,0.0417,0.0017,309.0801,0.0001,200,0.0172
309.6404,0.0773,0.0377,0.0002,309.5600,0.0001,200,0.0173
310.1315,0.0724,0.0417,0.0016,310.0483,0.0001,200,0.0183
310.7014,0.0744,0.0349,0.0002,310.6217,0.0001,200,0.0180
311.1549,0.0431,0.0417,0.0016,311.0718,0.0002,200,0.0183
311.6477,0.0768,0.0381,0.0003,311.5679,0.0001,200,0.0175
312.1389,0.0426,0.0418,0.0014,312.0556,0.0001,200,0.0176
312.5577,0.0797,0.0378,0.0001,312.4777,0.0001,200,0.0176
313.0278,0.0426,0.0419,0.0014,312.9444,0.0001,200,0.0174
313.5302,0.0741,0.0351,0.0002,313.4507,0.0001,200,0.0179
313.9319,0.0792,0.0382,0.0013,313.8486,0.0001,200,0.0174
314.4913,0.0772,0.0379,0.0003,314.4111,0.0001,200,0.0176
315.0608,0.0428,0.0418,0.0015,314.9770,0.0001,200,0.0173
315.4918,0.0765,0.0379,0.0004,315.4115,0.0001,200,0.0172
316.0498,0.0785,0.0407,0.0001,315.9674,0.0001,200,0.0173
316.4615,0.0428,0.0418,0.0015,316.3787,0.0002,200,0.0183
317.0042,0.0766,0.0380,0.0004,316.9241,0.0001,200,0.0172
317.5746,0.0429,0.0417,0.0016,317.4916,0.0002,200,0.0183
318.1462,0.0741,0.0350,0.0003,318.0655,0.0001,200,0.0168
318.6434,0.0821,0.0376,0.0013,318.5598,0.0002,200,0.0172
319.0596,0.0774,0.0384,0.0002,318.9798,0.0001,200,0.0176
319.6348,0.0427,0.0418,0.0015,319.5514,0.0001,200,0.0176
320.0713,0.0738,0.0351,0.0004,319.9913,0.0001,200,0.0173
320.6367,0.0423,0.0418,0.0012,320.5532,0.0001,200,0.0172
321.1605,0.0771,0.0378,0.0003,321.0802,0.0001,200,0.0173
321.6336,0.0799,0.0066,0.0001,321.5523,0.0001,200,0.0183
322.0358,0.0775,0.0384,0.0003,321.9556,0.0001,200,0.0173
322.6139,0.0760,0.0352,0.0011,322.5313,0.0001,200,0.0176
323.1766,0.0422,0.0405,0.0011,323.0946,0.0002,200,0.0183
323.7483,0.0770,0.0380,0.0002,323.6684,0.0001,200,0.0173
324.1758,0.0798,0.0389,0.0011,324.0927,0.0001,200,0.0173
324.7369,0.0774,0.0379,0.0003,324.6566,0.0002,200,0.0176
325.2276,0.0760,0.0416,0.0012,325.1443,0.0002,200,0.0173
325.8244,0.0772,0.0382,0.0002,325.7441,0.0002,200,0.0172
326.3071,0.0792,0.0384,0.0011,326.2244,0.0001,200,0.0177
326.7101,0.0771,0.0382,0.0002,326.6301,0.0002,200,0.0173
327.1862,0.0806,0.0406,0.0001,327.1042,0.0001,200,0.0176
327.7596,0.0767,0.0383,0.0003,327.6800,0.0001,200,0.0176
328.2628,0.0787,0.0785,0.0001,328.1805,0.0001,200,0.0178
328.7566,0.0767,0.0379,0.0003,328.6766,0.0001,200,0.0174
329.2309,0.0787,0.0786,0.0001,329.1488,0.0001,200,0.0178
329.6594,0.0739,0.0351,0.0003,329.5796,0.0001,200,0.0175
330.1902,0.0786,0.0785,0.0000,330.1077,0.0001,200,0.0174
330.7375,0.0774,0.0385,0.0004,330.6568,0.0001,200,0.0168
331.2052,0.0791,0.0787,0.0018,331.1211,0.0001,200,0.0179
331.7880,0.0773,0.0768,0.0009,331.7044,0.0001,200,0.0181
332.3783,0.0828,0.0733,0.0033,332.2904,0.0001,200,0.0173
332.8380,0.0768,0.0766,0.0016,332.7544,0.0001,200,0.0181
333.3142,0.0809,0.0716,0.0034,333.2265,0.0002,200,0.0176
333.8818,0.0768,0.0767,0.0002,333.7996,0.0001,200,0.0181
334.4633,0.0818,0.0722,0.0034,334.3755,0.0002,200,0.0176
334.9228,0.0774,0.0768,0.0010,334.8382,0.0002,200,0.0173
335.4431,0.0796,0.0703,0.0035,335.3544,0.0002,200,0.0168
335.9739,0.0817,0.0725,0.0034,335.8864,0.0001,200,0.0176
336.4888,0.0796,0.0789,0.0011,336.4042,0.0002,200,0.0174
337.0315,0.0815,0.0721,0.0035,336.9435,0.0001,200,0.0173
337.5142,0.0768,0.0766,0.0016,337.4302,0.0002,200,0.0177
337.9902,0.0794,0.0703,0.0035,337.9019,0.0001,200,0.0168
338.4405,0.0795,0.0703,0.0035,338.3524,0.0002,200,0.0172
339.0085,0.0789,0.0787,0.0016,338.9247,0.0001,200,0.0179
339.5202,0.0813,0.0722,0.0034,339.4327,0.0001,200,0.0176
340.0982,0.0767,0.0766,0.0002,340.0151,0.0001,200,0.0173
340.5918,0.0817,0.0725,0.0035,340.5041,0.0001,200,0.0175
341.0184,0.0819,0.0728,0.0035,340.9309,0.0002,200,0.0177
341.5990,0.0791,0.0788,0.0003,341.5162,0.0001,200,0.0178
342.0495,0.0822,0.0732,0.0034,341.9620,0.0002,200,0.0177
342.5083,0.0820,0.0731,0.0012,342.4232,0.0001,200,0.0176
342.9683,0.0770,0.0766,0.0003,342.8858,0.0001,200,0.0181
343.5628,0.0805,0.0718,0.0017,343.4775,0.0002,200,0.0178
344.0547,0.0769,0.0767,0.0002,343.9719,0.0001,200,0.0177
344.5099,0.0812,0.0723,0.0012,344.4238,0.0001,200,0.0167
344.9760,0.0816,0.0728,0.0012,344.8906,0.0002,200,0.0174
345.4485,0.0778,0.0773,0.0009,345.3641,0.0002,200,0.0182
345.9789,0.0819,0.0732,0.0034,345.8915,0.0001,200,0.0175
346.5497,0.0772,0.0770,0.0002,346.4669,0.0001,200,0.0181
347.0576,0.0810,0.0722,0.0026,346.9711,0.0002,200,0.0177
347.4906,0.0816,0.0728,0.0027,347.4041,0.0001,200,0.0177
348.0128,0.0769,0.0767,0.0002,347.9302,0.0002,200,0.0181
348.5577,0.0819,0.0732,0.0019,348.4718,0.0002,200,0.0175
349.1580,0.0790,0.0789,0.0002,349.0747,0.0002,200,0.0173
349.7035,0.0776,0.0689,0.0019,349.6174,0.0002,200,0.0173
350.2228,0.0814,0.0733,0.0016,350.1374,0.0002,200,0.0172
350.7913,0.0771,0.0770,0.0002,350.7081,0.0002,200,0.0177
351.3307,0.0789,0.0727,0.0029,351.2452,0.0001,200,0.0174
351.8761,0.0803,0.0719,0.0019,351.7907,0.0002,200,0.0177
