response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
33.5023,0.1324,0.1056,0.0007,33.3690,0.0001,200,0.0159
33.6479,0.1314,0.1083,0.0030,33.5134,0.0001,200,0.0118
33.6656,0.1330,0.1062,0.0007,33.5319,0.0001,200,0.0152
33.6708,0.1327,0.1054,0.0008,33.5372,0.0001,200,0.0158
33.7680,0.1325,0.1057,0.0020,33.6283,0.0001,200,0.0107
33.8143,0.1313,0.1053,0.0029,33.6800,0.0001,200,0.0118
33.8351,0.1308,0.1069,0.0009,33.7033,0.0001,200,0.0159
33.8648,0.1329,0.1064,0.0007,33.7266,0.0001,200,0.0107
33.9232,0.1330,0.1061,0.0021,33.7880,0.0001,200,0.0155
33.9676,0.1279,0.1057,0.0028,33.8369,0.0001,200,0.0152
34.0773,0.1288,0.1059,0.0031,33.9454,0.0001,200,0.0145
34.0872,0.1325,0.1059,0.0008,33.9538,0.0001,200,0.0157
34.1535,0.1304,0.1080,0.0015,34.0215,0.0001,200,0.0126
34.2574,0.1331,0.1067,0.0006,34.1236,0.0001,200,0.0150
34.3180,0.1324,0.0056,0.0008,34.1846,0.0001,200,0.0137
34.3293,0.1329,0.1060,0.0007,34.1956,0.0001,200,0.0154
34.3606,0.1276,0.1052,0.0031,34.2249,0.0001,200,0.0107
34.3615,0.1315,0.1065,0.0030,34.2270,0.0001,200,0.0157
34.4414,0.1316,0.1072,0.0009,34.3042,0.0001,200,0.0107
34.4876,0.1327,0.1056,0.0007,34.3542,0.0001,200,0.0157
34.4969,0.1382,0.1083,0.0002,34.3584,0.0001,200,0.0144
34.6098,0.1278,0.1054,0.0030,34.4789,0.0001,200,0.0154
34.7196,0.1322,0.1059,0.0005,34.5868,0.0001,200,0.0158
34.7600,0.1356,0.1087,0.0007,34.6237,0.0001,200,0.0127
34.8282,0.1301,0.1093,0.0008,34.6918,0.0001,200,0.0107
34.8369,0.1271,0.1049,0.0028,34.7069,0.0001,200,0.0160
34.8380,0.1334,0.1065,0.0020,34.7025,0.0001,200,0.0150
34.8778,0.1296,0.1085,0.0002,34.7372,0.0001,200,0.0106
34.9725,0.1356,0.1088,0.0020,34.8348,0.0001,200,0.0128
34.9916,0.1309,0.1072,0.0004,34.8552,0.0001,200,0.0107
35.0626,0.1314,0.1048,0.0006,34.9304,0.0001,200,0.0167
35.1335,0.1343,0.1095,0.0029,34.9961,0.0001,200,0.0128
35.2215,0.1338,0.1067,0.0019,35.0855,0.0001,200,0.0144
35.3143,0.1312,0.1064,0.0029,35.1749,0.0001,200,0.0106
35.3198,0.1317,0.1071,0.0011,35.1868,0.0001,200,0.0153
35.3290,0.1324,0.1042,0.0005,35.1910,0.0001,200,0.0107
35.3750,0.1306,0.1071,0.0052,35.2392,0.0000,200,0.0159
35.4441,0.1364,0.1049,0.0019,35.3056,0.0002,200,0.0118
35.5127,0.1367,0.1059,0.0021,35.3738,0.0001,200,0.0117
35.5688,0.1336,0.1051,0.0005,35.4346,0.0001,200,0.0144
35.5803,0.1356,0.1094,0.0000,35.4446,0.0001,200,0.0160
35.6351,0.1327,0.1061,0.0019,35.5005,0.0001,200,0.0156
35.6557,0.1341,0.1059,0.0006,35.5209,0.0001,200,0.0140
35.7324,0.1294,0.1088,0.0002,35.5922,0.0001,200,0.0108
35.7485,0.1325,0.1076,0.0019,35.6140,0.0001,200,0.0145
35.7930,0.1403,0.0080,0.0001,35.6526,0.0001,200,0.0113
35.8902,0.1325,0.1060,0.0007,35.7569,0.0001,200,0.0157
35.9197,0.1308,0.1056,0.0003,35.7885,0.0001,200,0.0161
35.9547,0.1319,0.1061,0.0004,35.8223,0.0001,200,0.0157
36.1006,0.1325,0.1069,0.0019,35.9661,0.0001,200,0.0144
36.1559,0.1354,0.1119,0.0001,36.0204,0.0001,200,0.0158
36.1766,0.1311,0.1068,0.0009,36.0445,0.0001,200,0.0158
36.2127,0.1313,0.1066,0.0004,36.0809,0.0001,200,0.0157
36.2981,0.1313,0.1066,0.0012,36.1655,0.0001,200,0.0158
36.3095,0.1373,0.0051,0.0000,36.1720,0.0001,200,0.0142
36.3223,0.1319,0.1070,0.0029,36.1874,0.0001,200,0.0153
36.4760,0.1364,0.1090,0.0006,36.3389,0.0001,200,0.0117
36.4755,0.1341,0.1097,0.0003,36.3410,0.0001,200,0.0127
36.5062,0.1340,0.1098,0.0014,36.3706,0.0001,200,0.0128
36.5122,0.1323,0.1066,0.0004,36.3794,0.0001,200,0.0152
36.5834,0.1319,0.1088,0.0001,36.4428,0.0001,200,0.0108
36.7297,0.1355,0.1096,0.0000,36.5940,0.0001,200,0.0160
36.7336,0.1326,0.1060,0.0014,36.5995,0.0001,200,0.0158
36.7367,0.1310,0.1068,0.0014,36.6042,0.0001,200,0.0159
36.7478,0.1377,0.0054,0.0000,36.6099,0.0001,200,0.0139
36.8075,0.1328,0.1058,0.0003,36.6743,0.0001,200,0.0140
36.9053,0.1351,0.1121,0.0001,36.7645,0.0001,200,0.0107
36.9210,0.1311,0.1066,0.0011,36.7887,0.0001,200,0.0159
37.0686,0.1366,0.0070,0.0000,36.9319,0.0001,200,0.0148
37.0906,0.1327,0.1062,0.0003,36.9575,0.0001,200,0.0157
37.1467,0.1333,0.1069,0.0003,37.0130,0.0001,200,0.0150
37.1702,0.1349,0.1125,0.0001,37.0296,0.0001,200,0.0107
37.2203,0.1315,0.1080,0.0007,37.0879,0.0001,200,0.0151
37.3034,0.1304,0.1074,0.0001,37.1628,0.0001,200,0.0108
37.3260,0.1341,0.1096,0.0010,37.1907,0.0000,200,0.0128
37.3390,0.1352,0.1073,0.0003,37.2034,0.0001,200,0.0118
37.3403,0.1347,0.1137,0.0002,37.2054,0.0001,200,0.0161
37.4580,0.1307,0.1073,0.0007,37.3266,0.0001,200,0.0159
37.5658,0.1351,0.1122,0.0018,37.4235,0.0001,200,0.0107
37.6487,0.1308,0.1074,0.0007,37.5171,0.0001,200,0.0158
37.6633,0.1324,0.1075,0.0010,37.5298,0.0001,200,0.0145
37.7449,0.1295,0.1086,0.0002,37.6046,0.0001,200,0.0108
37.7885,0.1362,0.1097,0.0000,37.6522,0.0001,200,0.0153
37.8086,0.1320,0.1082,0.0006,37.6759,0.0001,200,0.0145
37.8249,0.1303,0.1076,0.0001,37.6843,0.0002,200,0.0108
37.8454,0.1346,0.1138,0.0002,37.7106,0.0001,200,0.0161
37.8783,0.1350,0.1123,0.0001,37.7431,0.0001,200,0.0161
38.0373,0.1295,0.1087,0.0002,37.8971,0.0001,200,0.0108
38.1264,0.1301,0.1077,0.0001,37.9860,0.0001,200,0.0108
38.2095,0.1351,0.0029,0.0000,38.0686,0.0001,200,0.0107
38.2334,0.1317,0.1062,0.0011,38.0955,0.0001,200,0.0106
38.2461,0.1307,0.1052,0.0011,38.1142,0.0001,200,0.0167
38.3157,0.1349,0.1126,0.0002,38.1805,0.0001,200,0.0161
38.3278,0.1354,0.1099,0.0000,38.1922,0.0001,200,0.0160
38.3449,0.1346,0.1139,0.0002,38.2046,0.0001,200,0.0106
38.3756,0.0749,0.0495,0.0000,38.2349,0.0001,200,0.0109
38.3780,0.1305,0.1074,0.0006,38.2468,0.0001,200,0.0159
38.6161,0.1348,0.1092,0.0007,38.4804,0.0001,200,0.0128
38.6993,0.1306,0.1076,0.0006,38.5679,0.0001,200,0.0158
38.7103,0.1300,0.1078,0.0002,38.5698,0.0001,200,0.0108
38.7368,0.1354,0.1100,0.0004,38.6009,0.0001,200,0.0160
38.7911,0.1327,0.1067,0.0005,38.6578,0.0001,200,0.0152
38.8240,0.1302,0.1083,0.0007,38.6930,0.0001,200,0.0159
38.8321,0.1299,0.1079,0.0001,38.6918,0.0001,200,0.0108
38.8631,0.1305,0.1075,0.0005,38.7320,0.0001,200,0.0159
38.8658,0.1303,0.1085,0.0007,38.7347,0.0001,200,0.0158
38.9210,0.1348,0.1128,0.0008,38.7799,0.0001,200,0.0108
39.1471,0.1358,0.1101,0.0003,39.0108,0.0001,200,0.0156
39.1766,0.1304,0.1077,0.0004,39.0405,0.0001,200,0.0107
39.1785,0.1306,0.1077,0.0004,39.0474,0.0001,200,0.0158
39.2132,0.1316,0.1061,0.0003,39.0811,0.0001,200,0.0159
39.3139,0.1287,0.1101,0.0004,39.1738,0.0001,200,0.0108
39.3319,0.1307,0.1084,0.0007,39.2004,0.0001,200,0.0160
39.3820,0.1402,0.1080,0.0020,39.2394,0.0001,200,0.0104
39.3898,0.1305,0.1078,0.0004,39.2588,0.0001,200,0.0158
39.3960,0.1407,0.1102,0.0001,39.2552,0.0001,200,0.0106
39.4491,0.1318,0.1063,0.0003,39.3170,0.0001,200,0.0157
39.6486,0.1300,0.1085,0.0006,39.5126,0.0001,200,0.0107
39.6888,0.1329,0.1070,0.0003,39.5555,0.0001,200,0.0145
39.7153,0.1348,0.1129,0.0001,39.5803,0.0001,200,0.0161
39.7508,0.1352,0.1104,0.0001,39.6102,0.0001,200,0.0108
39.7563,0.1324,0.0057,0.0005,39.6233,0.0001,200,0.0135
39.7793,0.1345,0.1141,0.0002,39.6390,0.0001,200,0.0107
39.7986,0.1298,0.1081,0.0019,39.6566,0.0001,200,0.0108
39.8305,0.1352,0.1105,0.0001,39.6951,0.0001,200,0.0160
39.9509,0.1303,0.1080,0.0007,39.8198,0.0001,200,0.0158
39.9797,0.1307,0.1054,0.0002,39.8487,0.0001,200,0.0167
40.1262,0.1300,0.1087,0.0004,39.9957,0.0001,200,0.0159
40.1920,0.1293,0.1089,0.0002,40.0518,0.0001,200,0.0108
40.1995,0.1333,0.1131,0.0002,40.0592,0.0001,200,0.0106
40.2284,0.1301,0.1078,0.0026,40.0955,0.0001,200,0.0159
40.2907,0.1331,0.0061,0.0009,40.1566,0.0001,200,0.0128
40.2934,0.1347,0.1131,0.0002,40.1530,0.0001,200,0.0106
40.3530,0.1351,0.1117,0.0001,40.2124,0.0001,200,0.0108
40.3656,0.1301,0.1079,0.0007,40.2294,0.0001,200,0.0106
40.3727,0.1330,0.1064,0.0007,40.2388,0.0002,200,0.0144
40.5365,0.1297,0.1082,0.0001,40.3963,0.0001,200,0.0108
40.6441,0.1291,0.1090,0.0002,40.5041,0.0001,200,0.0108
40.6412,0.1305,0.1081,0.0010,40.5096,0.0001,200,0.0158
40.6556,0.1299,0.1088,0.0005,40.5249,0.0001,200,0.0159
40.6846,0.1321,0.1068,0.0007,40.5517,0.0001,200,0.0153
40.7059,0.1346,0.1132,0.0001,40.5657,0.0001,200,0.0108
40.8164,0.1315,0.0069,0.0016,40.6832,0.0001,200,0.0148
40.8724,0.1290,0.1092,0.0003,40.7323,0.0001,200,0.0108
40.8876,0.1318,0.0046,0.0010,40.7546,0.0001,200,0.0144
40.9037,0.1296,0.1084,0.0002,40.7633,0.0001,200,0.0106
41.0998,0.1346,0.1135,0.0002,40.9650,0.0001,200,0.0161
41.1158,0.1303,0.1090,0.0016,40.9838,0.0001,200,0.0159
41.1357,0.1297,0.1083,0.0003,40.9953,0.0001,200,0.0108
41.1801,0.1325,0.0056,0.0010,41.0465,0.0001,200,0.0137
41.2246,0.1315,0.1063,0.0007,41.0924,0.0001,200,0.0159
41.2432,0.1290,0.1093,0.0003,41.1032,0.0001,200,0.0108
41.2780,0.1347,0.1134,0.0002,41.1376,0.0001,200,0.0107
41.3174,0.1302,0.1081,0.0008,41.1862,0.0001,200,0.0159
41.3951,0.1355,0.1094,0.0006,41.2588,0.0001,200,0.0118
41.4428,0.1343,0.0073,0.0015,41.3069,0.0001,200,0.0119
41.5136,0.1289,0.1094,0.0002,41.3737,0.0001,200,0.0108
41.6610,0.1400,0.1102,0.0004,41.5204,0.0001,200,0.0126
41.6638,0.1303,0.1084,0.0008,41.5274,0.0001,200,0.0106
41.7170,0.1288,0.1095,0.0002,41.5772,0.0001,200,0.0108
41.7469,0.0769,0.0613,0.0002,41.6074,0.0001,200,0.0107
41.7698,0.1343,0.1100,0.0004,41.6350,0.0001,200,0.0160
41.7776,0.1288,0.1097,0.0001,41.6378,0.0001,200,0.0108
41.7802,0.1287,0.1098,0.0003,41.6404,0.0000,200,0.0108
41.9277,0.1322,0.1071,0.0006,41.7948,0.0001,200,0.0150
42.0226,0.0779,0.0613,0.0005,41.8827,0.0001,200,0.0108
42.0337,0.1286,0.1103,0.0003,41.8937,0.0001,200,0.0108
42.0691,0.0782,0.0613,0.0002,41.9294,0.0001,200,0.0108
42.0718,0.1302,0.1091,0.0008,41.9407,0.0001,200,0.0160
42.2320,0.0768,0.0613,0.0016,42.0911,0.0001,200,0.0108
42.2758,0.1333,0.1061,0.0004,42.1420,0.0001,200,0.0168
42.2838,0.1355,0.1065,0.0003,42.1479,0.0001,200,0.0117
42.2872,0.1305,0.1055,0.0003,42.1564,0.0001,200,0.0167
42.3134,0.1286,0.1104,0.0003,42.1736,0.0001,200,0.0108
42.4839,0.1310,0.1070,0.0012,42.3516,0.0001,200,0.0158
42.5191,0.1286,0.1099,0.0015,42.3781,0.0001,200,0.0108
42.5355,0.0772,0.0613,0.0002,42.3961,0.0001,200,0.0108
42.5735,0.0765,0.0613,0.0003,42.4337,0.0001,200,0.0107
42.6194,0.1285,0.0616,0.0003,42.4795,0.0001,200,0.0108
42.7426,0.0776,0.0613,0.0004,42.6030,0.0001,200,0.0108
42.7638,0.0784,0.0613,0.0002,42.6240,0.0001,200,0.0108
42.7950,0.0788,0.0615,0.0003,42.6552,0.0001,200,0.0108
42.8398,0.1285,0.1107,0.0002,42.7000,0.0002,200,0.0108
42.9115,0.0770,0.0613,0.0016,42.7706,0.0001,200,0.0108
42.9281,0.0760,0.0613,0.0002,42.7886,0.0001,200,0.0107
43.0482,0.0775,0.0613,0.0003,42.9086,0.0001,200,0.0108
43.0681,0.0778,0.0613,0.0004,42.9284,0.0001,200,0.0108
43.0811,0.1302,0.1061,0.0013,42.9495,0.0001,200,0.0166
43.1714,0.0760,0.0620,0.0004,43.0316,0.0001,200,0.0108
43.2991,0.0759,0.0620,0.0004,43.1594,0.0001,200,0.0108
43.3043,0.0773,0.0613,0.0003,43.1648,0.0001,200,0.0108
43.3354,0.0767,0.0613,0.0003,43.1956,0.0001,200,0.0107
43.3419,0.1286,0.1108,0.0003,43.2019,0.0001,200,0.0108
43.4143,0.1285,0.1105,0.0003,43.2744,0.0001,200,0.0108
43.4281,0.0756,0.0620,0.0003,43.2886,0.0001,200,0.0109
43.4655,0.0753,0.0620,0.0005,43.3259,0.0001,200,0.0109
43.6118,0.1285,0.1109,0.0003,43.4719,0.0001,200,0.0108
43.6329,0.0763,0.0613,0.0003,43.4932,0.0001,200,0.0107
43.6329,0.1327,0.1203,0.0004,43.4998,0.0001,200,0.0168
43.7022,0.1325,0.1207,0.0021,43.5675,0.0002,200,0.0169
43.7574,0.0761,0.0613,0.0003,43.6178,0.0001,200,0.0107
43.8403,0.1325,0.1205,0.0046,43.7031,0.0001,200,0.0169
43.8468,0.1391,0.1200,0.0005,43.7071,0.0001,200,0.0105
43.8850,0.0751,0.0621,0.0005,43.7455,0.0001,200,0.0109
43.9503,0.0745,0.0621,0.0003,43.8112,0.0001,200,0.0109
44.0328,0.1333,0.1194,0.0004,43.8990,0.0001,200,0.0168
44.1148,0.1335,0.1199,0.0004,43.9808,0.0001,200,0.0164
44.1599,0.1318,0.1217,0.0008,44.0208,0.0001,200,0.0106
44.1964,0.1318,0.1213,0.0019,44.0625,0.0001,200,0.0169
44.3007,0.1380,0.1197,0.0003,44.1624,0.0001,200,0.0120
44.3080,0.0726,0.0623,0.0007,44.1693,0.0002,200,0.0108
44.3475,0.0724,0.0623,0.0008,44.2087,0.0001,200,0.0109
44.3443,0.1332,0.1199,0.0002,44.2107,0.0001,200,0.0167
44.3525,0.0750,0.0620,0.0004,44.2129,0.0002,200,0.0107
44.3558,0.1319,0.1226,0.0007,44.2169,0.0001,200,0.0106
44.6093,0.0738,0.0623,0.0020,44.4688,0.0001,200,0.0109
44.6081,0.1327,0.1204,0.0003,44.4751,0.0001,200,0.0168
44.6701,0.1323,0.1224,0.0008,44.5369,0.0001,200,0.0164
44.6839,0.1329,0.1201,0.0004,44.5505,0.0001,200,0.0168
44.7078,0.1318,0.1224,0.0007,44.5753,0.0001,200,0.0168
44.7953,0.0740,0.0622,0.0006,44.6564,0.0001,200,0.0109
44.8669,0.1387,0.1227,0.0001,44.7279,0.0001,200,0.0106
44.8827,0.1319,0.1220,0.0008,44.7438,0.0001,200,0.0106
44.8942,0.0747,0.0622,0.0004,44.7550,0.0001,200,0.0109
44.9273,0.1315,0.1225,0.0007,44.7887,0.0001,200,0.0106
45.0378,0.0733,0.0622,0.0005,44.8990,0.0001,200,0.0109
45.0797,0.1321,0.1215,0.0009,44.9466,0.0001,200,0.0168
45.1216,0.0740,0.0622,0.0020,44.9811,0.0001,200,0.0109
45.1631,0.1328,0.1209,0.0017,45.0284,0.0001,200,0.0169
45.2090,0.1374,0.1212,0.0004,45.0710,0.0001,200,0.0116
45.2430,0.1359,0.1230,0.0002,45.1004,0.0001,200,0.0106
45.2988,0.1380,0.1258,0.0010,45.1597,0.0001,200,0.0146
45.3042,0.1404,0.1276,0.0005,45.1632,0.0001,200,0.0128
45.3267,0.1403,0.1278,0.0006,45.1857,0.0001,200,0.0128
45.3977,0.1359,0.1232,0.0001,45.2616,0.0001,200,0.0168
45.5663,0.1383,0.1266,0.0009,45.4269,0.0001,200,0.0146
45.5775,0.1384,0.1265,0.0006,45.4384,0.0001,200,0.0146
45.5923,0.1401,0.1281,0.0006,45.4514,0.0001,200,0.0128
45.6649,0.1401,0.1280,0.0007,45.5240,0.0001,200,0.0129
45.7414,0.1399,0.1284,0.0015,45.5998,0.0001,200,0.0129
45.7420,0.1397,0.1287,0.0008,45.6014,0.0000,200,0.0129
45.7749,0.1399,0.1285,0.0007,45.6342,0.0001,200,0.0129
45.7814,0.1400,0.1283,0.0010,45.6404,0.0001,200,0.0129
45.8124,0.1371,0.0611,0.0009,45.6744,0.0001,200,0.0156
45.9599,0.1379,0.1270,0.0003,45.8215,0.0002,200,0.0146
46.0131,0.1370,0.0600,0.0010,45.8702,0.0001,200,0.0106
46.0933,0.1395,0.1289,0.0021,45.9515,0.0002,200,0.0130
46.0982,0.1379,0.0624,0.0012,45.9589,0.0001,200,0.0143
46.1007,0.1377,0.1274,0.0011,45.9618,0.0001,200,0.0147
46.1630,0.1375,0.0615,0.0012,46.0242,0.0001,200,0.0147
46.1920,0.1397,0.0643,0.0012,46.0509,0.0001,200,0.0125
46.2667,0.1377,0.0620,0.0009,46.1279,0.0001,200,0.0145
46.2954,0.1367,0.0612,0.0009,46.1577,0.0002,200,0.0154
46.3018,0.1348,0.1262,0.0008,46.1595,0.0001,200,0.0106
46.4122,0.1350,0.1268,0.0006,46.2765,0.0001,200,0.0168
46.5082,0.1351,0.1263,0.0007,46.3723,0.0001,200,0.0168
46.5487,0.1351,0.1262,0.0007,46.4126,0.0002,200,0.0168
46.5690,0.1353,0.1271,0.0001,46.4334,0.0002,200,0.0168
46.5722,0.1353,0.1271,0.0002,46.4367,0.0001,200,0.0168
46.6378,0.1355,0.1275,0.0013,46.5008,0.0002,200,0.0168
46.6761,0.1349,0.1269,0.0003,46.5407,0.0001,200,0.0168
46.7482,0.1407,0.1276,0.0007,46.6066,0.0002,200,0.0115
46.8072,0.1351,0.1274,0.0013,46.6641,0.0001,200,0.0106
46.8178,0.1354,0.1276,0.0013,46.6747,0.0001,200,0.0106
46.9461,0.1363,0.0610,0.0008,46.8088,0.0001,200,0.0157
46.9695,0.0727,0.0623,0.0009,46.8305,0.0001,200,0.0108
46.9901,0.1353,0.1278,0.0008,46.8475,0.0002,200,0.0106
46.9865,0.1353,0.1280,0.0004,46.8506,0.0001,200,0.0169
47.0904,0.1327,0.1216,0.0009,46.9567,0.0001,200,0.0161
47.1685,0.1325,0.1208,0.0020,47.0338,0.0001,200,0.0168
47.1742,0.1352,0.1282,0.0003,47.0385,0.0002,200,0.0169
47.2447,0.1346,0.1285,0.0002,47.1030,0.0001,200,0.0106
47.2563,0.1352,0.1283,0.0002,47.1144,0.0002,200,0.0106
47.2646,0.1318,0.1223,0.0007,47.1258,0.0001,200,0.0106
47.4306,0.1351,0.1286,0.0002,47.2952,0.0001,200,0.0169
47.4577,0.1357,0.1229,0.0003,47.3151,0.0002,200,0.0106
47.4631,0.1317,0.1222,0.0007,47.3242,0.0002,200,0.0106
47.5760,0.1322,0.1210,0.0005,47.4368,0.0002,200,0.0106
47.6547,0.1318,0.1228,0.0007,47.5221,0.0001,200,0.0168
47.6669,0.1345,0.1287,0.0002,47.5253,0.0001,200,0.0107
47.6880,0.0735,0.0622,0.0005,47.5491,0.0001,200,0.0109
47.6910,0.1350,0.1288,0.0002,47.5558,0.0001,200,0.0169
47.6939,0.1374,0.1290,0.0010,47.5554,0.0001,200,0.0144
47.7002,0.1348,0.1296,0.0008,47.5574,0.0002,200,0.0107
47.8962,0.0731,0.0622,0.0004,47.7575,0.0002,200,0.0108
47.9667,0.1356,0.1231,0.0002,47.8243,0.0001,200,0.0106
47.9807,0.1352,0.1292,0.0011,47.8374,0.0002,200,0.0107
48.0122,0.1347,0.1296,0.0008,47.8695,0.0001,200,0.0107
48.1269,0.1349,0.1295,0.0007,47.9842,0.0001,200,0.0107
48.1310,0.1404,0.1277,0.0005,47.9899,0.0001,200,0.0128
48.1361,0.1402,0.1279,0.0005,47.9951,0.0001,200,0.0129
48.1712,0.1385,0.1261,0.0006,48.0319,0.0002,200,0.0146
48.1983,0.1386,0.1260,0.0006,48.0590,0.0001,200,0.0146
48.2107,0.1346,0.1298,0.0007,48.0682,0.0001,200,0.0107
48.4427,0.1349,0.1294,0.0008,48.2999,0.0001,200,0.0107
48.4613,0.1345,0.1298,0.0006,48.3188,0.0002,200,0.0107
48.5096,0.1384,0.1264,0.0006,48.3704,0.0001,200,0.0146
48.5981,0.1425,0.1300,0.0005,48.4549,0.0001,200,0.0098
48.6276,0.1385,0.1262,0.0007,48.4883,0.0002,200,0.0146
48.6685,0.1341,0.1302,0.0005,48.5263,0.0002,200,0.0107
48.6697,0.1400,0.1282,0.0005,48.5290,0.0001,200,0.0129
48.7089,0.1342,0.1300,0.0006,48.5667,0.0002,200,0.0107
48.7109,0.1381,0.1269,0.0010,48.5716,0.0002,200,0.0146
48.7341,0.1340,0.1307,0.0005,48.5920,0.0002,200,0.0107
48.9374,0.1382,0.1266,0.0006,48.7984,0.0001,200,0.0146
48.9510,0.1382,0.1268,0.0007,48.8119,0.0001,200,0.0146
48.9799,0.1339,0.1309,0.0005,48.8379,0.0002,200,0.0107
49.0839,0.1337,0.1313,0.0004,48.9421,0.0002,200,0.0107
49.1132,0.1335,0.1315,0.0010,48.9709,0.0001,200,0.0107
49.1599,0.1378,0.1273,0.0006,49.0212,0.0002,200,0.0146
49.1720,0.1399,0.1286,0.0009,49.0310,0.0002,200,0.0129
49.1779,0.1338,0.1311,0.0004,49.0360,0.0002,200,0.0107
49.2780,0.1333,0.1316,0.0012,49.1357,0.0001,200,0.0107
49.3060,0.1381,0.1269,0.0009,49.1669,0.0001,200,0.0146
49.3458,0.1379,0.1271,0.0009,49.2069,0.0001,200,0.0147
47.4943,0.0000,0.0000,0.0000,47.4940,0.0002,200,1.9571
49.4643,0.1407,0.1288,0.0002,49.3232,0.0002,200,0.0118
47.6171,0.0000,0.0000,0.0000,47.6169,0.0001,200,1.9599
47.7048,0.0000,0.0000,0.0000,47.7047,0.0001,200,1.9576
49.6572,0.1393,0.1291,0.0011,49.5167,0.0001,200,0.0130
47.7628,0.0000,0.0000,0.0000,47.7626,0.0002,200,1.9594
49.7526,0.1393,0.1292,0.0010,49.6122,0.0001,200,0.0130
49.7980,0.1394,0.1290,0.0006,49.6578,0.0001,200,0.0130
49.8034,0.1368,0.0611,0.0010,49.6655,0.0002,200,0.0155
49.8046,0.1375,0.0621,0.0010,49.6659,0.0001,200,0.0146
49.9397,0.1376,0.0634,0.0010,49.8010,0.0002,200,0.0145
50.0509,0.1388,0.0636,0.0010,49.9110,0.0001,200,0.0132
50.0811,0.1352,0.1270,0.0001,49.9456,0.0002,200,0.0168
50.1078,0.1352,0.1233,0.0008,49.9655,0.0001,200,0.0106
48.1032,0.0000,0.0000,0.0000,48.1030,0.0001,200,2.0546
48.2002,0.0000,0.0000,0.0000,48.1999,0.0002,200,2.0554
48.2375,0.0000,0.0000,0.0000,48.2373,0.0001,200,2.0551
50.3005,0.1350,0.1266,0.0006,50.1648,0.0001,200,0.0168
50.3459,0.1346,0.1267,0.0006,50.2040,0.0001,200,0.0106
48.3013,0.0000,0.0000,0.0000,48.3011,0.0001,200,2.0560
50.3995,0.1348,0.1272,0.0002,50.2578,0.0001,200,0.0106
50.4871,0.1347,0.1264,0.0006,50.3451,0.0001,200,0.0106
50.5320,0.1351,0.1274,0.0004,50.3963,0.0001,200,0.0168
50.5788,0.1351,0.1273,0.0001,50.4372,0.0001,200,0.0106
50.6326,0.1351,0.1265,0.0006,50.4967,0.0002,200,0.0168
50.6785,0.1354,0.1278,0.0009,50.5421,0.0002,200,0.0168
50.7785,0.1353,0.1281,0.0004,50.6427,0.0002,200,0.0169
50.8069,0.1352,0.1281,0.0004,50.6711,0.0001,200,0.0169
50.8313,0.1354,0.1277,0.0009,50.6886,0.0001,200,0.0106
50.8540,0.1348,0.1279,0.0003,50.7120,0.0001,200,0.0106
50.9425,0.1347,0.1283,0.0003,50.8007,0.0001,200,0.0107
50.9570,0.1351,0.1284,0.0002,50.8151,0.0002,200,0.0106
51.0105,0.1351,0.1285,0.0005,50.8748,0.0001,200,0.0169
51.0878,0.1351,0.1293,0.0005,50.9451,0.0002,200,0.0107
51.0883,0.1350,0.1288,0.0002,50.9467,0.0001,200,0.0106
51.2801,0.1344,0.1289,0.0001,51.1386,0.0001,200,0.0106
51.3713,0.1358,0.1290,0.0011,51.2279,0.0001,200,0.0106
51.3718,0.1356,0.1291,0.0011,51.2284,0.0001,200,0.0106
51.3785,0.1352,0.1292,0.0011,51.2351,0.0002,200,0.0107
51.4023,0.1355,0.1293,0.0019,51.2582,0.0002,200,0.0106
51.4023,0.1350,0.1294,0.0006,51.2597,0.0001,200,0.0107
51.4295,0.1347,0.1297,0.0007,51.2869,0.0001,200,0.0107
51.4674,0.1348,0.1295,0.0008,51.3246,0.0001,200,0.0107
51.5523,0.1343,0.1300,0.0005,51.4102,0.0002,200,0.0107
51.5971,0.1345,0.1299,0.0006,51.4547,0.0001,200,0.0107
51.7570,0.1341,0.1304,0.0005,51.6150,0.0001,200,0.0107
51.8043,0.1339,0.1310,0.0005,51.6623,0.0002,200,0.0107
49.7991,0.0000,0.0000,0.0000,49.7989,0.0001,200,2.0575
51.8761,0.1342,0.1301,0.0006,51.7340,0.0001,200,0.0107
51.9092,0.1333,0.1317,0.0011,51.7670,0.0001,200,0.0107
51.9704,0.1336,0.1314,0.0004,51.8287,0.0001,200,0.0107
51.9890,0.1337,0.1312,0.0004,51.8471,0.0002,200,0.0107
49.9610,0.0000,0.0000,0.0000,49.9608,0.0001,200,2.0515
52.0422,0.1334,0.1315,0.0001,51.9007,0.0002,200,0.0107
50.0327,0.0000,0.0000,0.0000,50.0324,0.0001,200,2.0507
50.2619,0.0000,0.0000,0.0000,50.2617,0.0001,200,2.0525
50.2735,0.0000,0.0000,0.0000,50.2732,0.0002,200,2.0522
50.3105,0.0000,0.0000,0.0000,50.3103,0.0001,200,2.0519
50.3864,0.0000,0.0000,0.0000,50.3862,0.0002,200,2.0531
49.9796,0.0000,0.0000,0.0000,49.9793,0.0002,200,2.4680
49.9726,0.0000,0.0000,0.0000,49.9724,0.0001,200,2.4834
50.4186,0.0000,0.0000,0.0000,50.4184,0.0001,200,2.0528
